Durationinseconds,RecordedDate,ResponseId,Employment,Country,CountryOther,Gender,Age,Education,CollarColor,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,MissingData,ZeroVar,ValuesDomain,MediatorDomain,FulfillmentDomain
213,7/8/2017 7:38:31,R_22FVaV6YZ7WCoQZ,1,1, ,1,4,6,4,10,10,10,10,10,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,9,10,10
95,7/8/2017 7:50:11,R_1FFgt3KHT5IsI8U,1,1, ,1,2,4,3,5,6,5,6,6,6,5,7,7,7,7,5,6,7,6,7,5,5,5,6,5,6,6,5,6,5,5,6,5,5,6,0,0,5.75,6.08333333333333,5.45454545454545
252,7/8/2017 8:15:19,R_3kvVQ8p8UBfUrm8,1,1, ,2,5,4,2,5,10,10,10, ,10,10,10, ,5,10,10,10,10,10,10,10,10,10,10,10,10, , ,10,10,10,10,10,10,10,1,0,9.28571428571429,9.54545454545454,10
146,7/8/2017 8:44:39,R_0TaK8s65X1vhDBT,1,1, ,1,2,6,4,9,10,9,9,10,6,6,7,8,5,8,8,9,9,10,7,8,9,10,5,8,10,10,8,9,5,7,9,7,7,8,0,0,8.25,8,8
550,7/8/2017 8:54:29,R_32PcKq6uN6zWsUc,1,1, ,2,2,5,3,7,10,5,7,9,8,5,7,4,5,6,4,4,4,8,5,8,8,6,10,6,7,4,5,8,7,6,8,8,7,8,0,0,7.25,6,6.72727272727273
122,7/8/2017 9:27:41,R_3iL3YjiDdI8G65K,1,1, ,1,2,6,4,5,9,8,10,8,8,5,5,5,6,5,8,10,8,9,9,8,4,5,10,9,8,9,7,9,5,8,8,4,6,9,0,0,7.25,7.25,7.45454545454545
127,7/8/2017 9:34:05,R_2gCOWp00C4uxInT,1,1, ,2,2,3,1,3,8,9,7,2,10,8,9,8,6,5,6,8,8,7,7,8,9,6,10,8,9,8,7,8,7,5,7,7,8,7,0,0,7,7.33333333333333,7.36363636363636
233,7/8/2017 9:55:46,R_1LCDUu3PC9MiLrR,1,1, ,2,3,4,4,10,10,5,5,5,0,5,8,5,8,7,10,10,3,8,7,9,1,10,10,10,10,10,8,9,7,9,7,5,8,9,0,0,6,7.33333333333333,8.36363636363636
512,7/8/2017 10:00:46,R_3n7vIzIYxegKJqT,1,1, ,2,4,5,3,8,8,7,7,7,2,6,5,5,6,5,7,8,6,9,6,7,6,6,8,8,6,6,6,7,6,7,6,6,3,3,0,0,6.25,6.58333333333333,5.81818181818182
144,7/8/2017 10:11:38,R_3iKKm0wLxjr9oEB,2,1, ,2,1,5,4,7,10,9,8,10,8,6,7,7,6,6,6,8,7,7,8,7,5,6,6,8,8,7,6,6,5,7,7,7,6,8,0,0,8.125,6.58333333333333,6.81818181818182
126,7/8/2017 12:10:43,R_11dT3lwFZCnTixf,2,1, ,2,2,5,4,7,7,6,6,4,4,7,8,8,8,8,7,8,9,7,7,8,9,7,8,5,7,8,7,8,8,7,8,7,4,8,0,0,6.125,7.83333333333333,7
242,7/8/2017 12:16:10,R_Y2ZpJPYGhWlH4pX,1,1, ,2,5,5,3,8,8,7,8,7,5,5,8,7,5,5,7,8,9,8,8,8,7,8,10,7,8,7,6,7,5,7,7,5,6,6,0,0,7,7.5,6.45454545454545
169,7/8/2017 12:20:40,R_24Nmne8W4d38QeC,2,1, ,2,1,6,3,9,10,10,8,8,7,7,9,10,8,8,9,9,10,10,10,7,7,10,10,10,10,10,8,9,9,10,10,9,10,10,0,0,8.5,9,9.54545454545454
226,7/8/2017 12:51:07,R_1q4eEsVKQC3Tc6R,1,1, ,2,2,6,4,10,8,10,10,9,9,7,9,8,9,8,8,10,10,10,10,8,9,9,9,9,8,8,8,8,8,9,10,10,9,10,0,0,9,9,8.81818181818182
74,7/8/2017 13:43:44,R_2tMv3SBG24ggPui,1,1, ,1,2,4,1,6,4,6,7,6,7,8,8,5,6,5,8,5,6,5,7,6,5,5,7,4,5,5,4,6,6,7,9,7,4,6,0,0,6.5,5.83333333333333,5.72727272727273
159,7/8/2017 15:24:28,R_3nCrtAG1QzhgdO5,1,1, ,2,2,6,4,9,8,8,6,7,8,7,7,6,5,7,5,8,7,8,8,8,8,7,9,8,8,7,5,5,6,8,8,8,7,8,0,0,7.5,7.16666666666667,7.09090909090909
241,7/8/2017 15:27:31,R_ezLf18zYQe1UMFj,1,1, ,2,4,4,4,7,9,9,8,9,8,8,8,5,7,6,6,9,5,7,6,5,8,9,9,8,9,6,7,9,9,8,9,6,7,8,0,0,8.25,6.83333333333333,7.81818181818182
164,7/8/2017 15:28:47,R_Qlx7ko9rDAT6fp7,1,1, ,1,3,5,1,6,9,9,9,8,5,6,5,7,6,5,6,8,10,10,10,9,10,7,9,8,9,8,9,9,6,7,10,5,6,9,0,0,7.125,8.08333333333333,7.81818181818182
141,7/8/2017 15:42:08,R_2ZZAbCZyiRtd7EH,1,1, ,1,2,3,3,5,9,10,9,9,8,10,10,7,8,10,9,10,6,10,10,7,9,10,10,10,9,10,10,9,9,10,10,8,10,10,0,0,8.75,8.83333333333333,9.54545454545454
194,7/8/2017 16:46:33,R_2fqGFjAB6N4Eo5Y,1,1, ,1,2,5,4,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,9,9,9,10,10,10,10,10,10,9,10,8,10,10,10,10,0,0,9.875,9.66666666666667,9.72727272727273
220,7/8/2017 17:08:36,R_24OhucwVsS89rgR,1,1, ,2,2,3,4,6,9,9,9,9,4,8,8,8,8,9,10,10,10,9,9,10,10,10,8,10,10,10,10,9,9,8,8,9,9,10,0,0,7.75,9.25,9.27272727272727
203,7/8/2017 17:24:24,R_2DZTvlj30nwb6X8,2,1, ,2,5,5,1,8,9,9,8,7,5,7,7,7,6,7,7,9,7,8,8,7,7,8,8,6,8,8,7,8,7,8,9,8,9,9,0,0,7.5,7.41666666666667,7.90909090909091
151,7/9/2017 7:39:02,R_OIOHEcxL19NBSRr,1,1, ,2,2,6,4,9,10,10,10,10,8,8,10,7,5,10,9,8,8,10,9,8,5,9,9,10,10,9,8,8,3,7,8,7,5,9,0,0,9.375,8.08333333333333,7.63636363636364
157,7/9/2017 7:39:31,R_VJS0r0hzOEkm4Mh,1,1, ,2,2,5,2,7,9,8,8,8,7,8,8,7,7,6,6,7,5,7,7,7,5,8,8,8,8,8,7,9,7,8,9,7,6,7,0,0,7.875,6.66666666666667,7.63636363636364
206,7/9/2017 7:43:20,R_br55xdW3I3p6N4l,1,1, ,2,3,5,4,7,7,6,8,4,5,6,7,5,5,3,7,6,4,4,2,4,6,7,6,4,6,6,6,7,6,5,6,3,4,7,0,0,6.25,4.91666666666667,5.45454545454545
364,7/9/2017 7:46:47,R_3MbLTNf2bsmA51q,1,1, ,2,2,5,4,10,10,10,7,8,2,8,8,8,8,7,8,10,7,7,9,10,10,10,10,10,10,8,9,9,9,9,10,9,10,10,0,0,7.875,8.66666666666667,9.36363636363636
206,7/9/2017 7:54:39,R_3CO9D5BaneKj9kd,1,3, ,1,3,5,4,10,10,8,9,8,8,8,9,8,9,8,8,10,8,10,8,8,10,10,9,9,9,9,8,8,7,10,10,10,10,10,0,0,8.75,8.83333333333333,9.09090909090909
229,7/9/2017 7:58:17,R_1OxgGhW1Yk6y9tU,1,1, ,1,3,5,3,9,10,10,10,9,10,9, , ,9,10,9,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,1,0,9.57142857142857,9.72727272727273,9.90909090909091
259,7/9/2017 8:16:40,R_277NqzYJKJfeoRF,1,1, ,2,3,6,4,9,9,9,9,8,7,8,9,9,9,9,9,9,8,9,8,9,8,9,9,9,9,9,8,8,8,9,9,8,8,9,0,0,8.5,8.75,8.54545454545454
173,7/9/2017 8:24:04,R_3QJzxxwmo9pon35,1,1, ,1,3,3,4,10,10,10,9,5,6,5,10,10,10,10,10,7,10,10,10,8,10,10,10,10,10,10,10,10,10,10,8,6,10,10,0,0,8.125,9.58333333333333,9.45454545454546
139,7/9/2017 8:35:10,R_ufG4lZ1qCNcpEhX,1,1, ,1,4,5,3,8,8,6,7,7,3,5,7,5,6,7,7,5,8,5,8,6,7,7,5,7,7,7,7,6,7,8,5,5,6,7,0,0,6.375,6.33333333333333,6.54545454545455
353,7/9/2017 9:04:08,R_1odOsIq6DM3wCZ1,1,1, ,1,4,3,3,9,9,10,9,5,9,5,7,9,9,7,7,9,9,9,10,10,9,9,9,10,10,5,5,2,4,10,9,10,10,9,0,0,7.875,8.83333333333333,7.63636363636364
92,7/9/2017 9:05:40,R_3fHp2jLRkIAj0t4,1,1, ,2,1,4,2,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,0,0,8.125,8,7.63636363636364
195,7/9/2017 9:13:10,R_1dGJwxu039d4Gvf,1,1, ,2,2,5,3,10,10,10,10,10,10,10,10,10,6,10,10,10,7,10,10,7,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0,0,10,9.16666666666667,9.81818181818182
134,7/9/2017 9:35:23,R_3KGuWTYOcYyYA0N,1,2, ,1,4,5,2,7,9,9,5,3,5,3,5,3,5,5,5,7,7,6,5,5,7,7,9,7,9,7,7,7,8,8,7,4,5,6,0,0,5.75,5.91666666666667,6.81818181818182
209,7/9/2017 9:43:05,R_1fjDGKm6bbssabR,1,1, ,1,4,3,1,7,9,9,9,10,9,10,10,10,9,10,10,10,8,9,9,9,8,9,10,9,9,8,9,9,8,8,10,9,9,9,0,0,9.125,9.25,8.81818181818182
181,7/9/2017 9:49:45,R_2t06aBzlqPYGi1J,2,3, ,1,1,4,1,5,9,8,9,3,8,9,8,8,9,8,9,10,5,7,5,9,9,9,10,7,9,9,5,8,10,8,9,8,8,6,0,0,7.375,8.16666666666667,7.90909090909091
351,7/9/2017 9:58:39,R_1hGvvJFtml1D7G9,1,1, ,2,3,4,4,9,10,10,8,9,7,6,9,8,1,9,5,6,10,9,8,2,7,5,5, ,9,8,7,7,6,8,9,5,9,10,1,0,8.5,6.25,7.8
295,7/9/2017 10:03:12,R_qLcM33aT4e1NH9L,1,1, ,2,4,6,3,7,9,10,10,9,9,7,8,8,8,9,9,9,9,9,9,9,9,8,8,8,10,9,8,9,8,9,8,8,8,9,0,0,8.625,8.66666666666667,8.54545454545454
280,7/9/2017 10:11:59,R_1n1n8z8jv1r1g45,1,1, ,2,2,4,2,9,8,5,7,5,5,5,6,5,4,5,5,5,5,5, ,5,5,6,6,7,9,5,5,5,5,7,9,7,5,9,1,0,6.25,5.09090909090909,6.63636363636364
173,7/9/2017 10:12:47,R_bqIpiZjYisSlfXj,1,1, ,2,4,6,4,8,10,10,10,10,10,8,8,8,10,8,9,10,9,10,10,10,10,10,10,8,10,10,10,10,9,10,10,9,9,10,0,0,9.25,9.5,9.54545454545454
291,7/9/2017 10:23:41,R_2OYGHS36rUSkaPZ,1,1, ,2,2,5,4,8,9,9,7,8,8,8,8,8,8,8,10,8,9,9,9,9,7,9,8,8,9,9,9,8,9,8,8,7,8,8,0,0,8.125,8.5,8.27272727272727
213,7/9/2017 10:24:27,R_25Lui9YBy5BJNIM,1,1, ,1,3,5,3,4,9,9,10,6,5,2,10,2,6,8,8,9,6,7,4,2,10,8,9,10,7,5,3,10,8,7,8,3,8,6,0,0,6.875,6.58333333333333,6.81818181818182
180,7/9/2017 10:27:28,R_1GxeU1LhLtNQUdN,1,1, ,1,2,6,3,8,8,8,9,9,7,7,7,3,7,5,6,8,7,7,7,7,6,8,8,7,8,7,6,6,6,7,7,7,5,7,0,0,7.875,6.58333333333333,6.63636363636364
291,7/9/2017 10:56:51,R_1pDoCMNnolAavq2,1,1, ,2,1,5,4,6,10,10,7,10,6,4,8,6,4,8,8,9,2,7,8,8,4,8,9,8,10,10,6,8,9,8,8,5,8,9,0,0,7.625,6.75,8.09090909090909
165,7/9/2017 11:33:06,R_6utGQk6kXghivPX,2,1, ,2,2,6,3,10,10,10,9,9,10,9,10,9,8,10,9,10,10,8,9,10,10,8,10,8,10,9,9,9,8,9,8,8,7,10,0,0,9.625,9.25,8.63636363636364
92,7/9/2017 11:33:37,R_2BA2yIWq0MqvHqr,1,1, ,1,2,5,4,8,6,5,7,5,6,6,6,8,6,6,8,8,5,6,6,4,7,6,8,8,6,8,8,7,7,8,8,8,6,7,0,0,6.125,6.5,7.36363636363636
190,7/9/2017 12:28:04,R_6RtsBYtkIMDmrxD,1,1, ,1,2,4,1,10,10,10,10,10,8,9,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,8,10,10,8,9,10,10,10,10,0,0,9.625,9.83333333333333,9.54545454545454
115,7/9/2017 12:58:03,R_2P0RyeESXgTqcCf,1,1, ,2,1,4,3,7,7,7,7,9,9,10,7,5,3,7,4,10,8,7,3,6,6,5,8,8,8,5,6,7,6,10,6,6,6,8,0,0,7.875,6,6.90909090909091
136,7/9/2017 13:00:32,R_3FLMW2OATS1aU95,1,1, ,2,4,3,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,7,7,7
183,7/9/2017 13:07:32,R_2SovwjpeehoUT4x,2,1, ,2,5,6,4,9,10,10,10,9,9,9,10,9,9,10,10,9,9,10,10,9,6,9,9,10,10,9,8,9,9,9,9,9,9,10,0,0,9.5,9.08333333333333,9.18181818181818
287,7/9/2017 13:12:14,R_4GX9mv2nt8PkCTn,1,1, ,2,2,6,5,7,7,8,9,8,6,5,5,4,5,5,9,6,5,7,7,5,7,6,8,6,8,8,9,7,7,6,6,6,5,4,0,0,6.875,6.16666666666667,6.54545454545455
268,7/9/2017 13:26:40,R_2PpT9b66u1JDVuD,2,1, ,2,2,5,2,10,10,10,8,5,5,8,10,10,8,8,8,8,8,10,7,8,6,10,8,9,10,10,7,8,8,8,8,8,10,10,0,0,8.25,8.25,8.72727272727273
307,7/9/2017 14:16:34,R_UJVEduD7ymYu3G9,1,1, ,1,2,5,4,6,6,6,7,5,7,5,6,5,6,5,5,6,4,4,6,6,6,6,4,4,7,7,5,5,6, ,7,4,7,6,1,0,6,5.25,5.8
110,7/9/2017 14:54:06,R_3Jsf9C2ZmaHUtS7,2,1, ,1,1,3,2,6,6,6,5,3,6,5,5,6,4,6,6,4,6,7,5,6,6,6,5,6,6,5,6,6,6,5,6,6,5,6,0,0,5.25,5.58333333333333,5.72727272727273
372,7/9/2017 14:54:47,R_28NvuxcAFRKQvij,1,1, ,1,3,3,1,9,9,10,6,4,1,8,7,8,6,5,4,8,9,10,8,8,7,9,9,8,9,6,7,5,3,10,10,8,9,9,0,0,6.75,7.58333333333333,7.63636363636364
208,7/9/2017 15:40:20,R_3sBoT65CTwPpxEJ,1,1, ,2,4,4,2,7,9,9,9,9,5,6,6,5,6,6,7,7,7,8,9,5,8,9,9,9,9,9,8,9,9,9,9,7,7,9,0,0,7.5,7.16666666666667,8.54545454545454
242,7/9/2017 15:55:13,R_sTJ2xWsBmKRL4BP,1,3, ,2,3,5,4,8,9,8,0,1,1,1,0,8,1,0,0,8,5,8,5,9,5,0,2,5,9,0,0,1,0,9,7,2,9,7,0,0,3.5,4.25,4.45454545454545
239,7/9/2017 15:56:27,R_vdmvP5GChYtmMff,1,1, ,2,1,5,1,8,10,10,10,7,3,3,8,8,6,5,5,8,5,8,9,5,8,7,10,6,8,8,6,7,8,8,10,5,10,8,0,0,7.375,7,7.63636363636364
180,7/9/2017 15:57:13,R_1LO6ia4loNsfaTJ,1,1, ,1,2,4,3,10,10,10,10,10,5,5,5,7,5,5,6,8,7,9,9,10,10,8,10,9,10,9,5,8,5,8,8,8,8,8,0,0,8.125,7.83333333333333,7.81818181818182
187,7/9/2017 16:16:29,R_28YFOZY1xDV0lm6,1,1, ,1,2,6,3,8,7,9,7,8,7,9,7,9,8,8,9,8,9,9,9,10,8,8,7,10,7,9,9,8,9,9,10,8,9,9,0,0,7.75,8.5,8.81818181818182
416,7/9/2017 16:41:57,R_0ON8ophMjnmwTWF,2,1, ,2,3,4,1,6,10,10,10,9,5,8,10,3,9,10,10,10,8,7,8,10,10,10,7,5,10,10,10,10,10,10,7,9,10,10,0,0,8.5,8.5,9.18181818181818
264,7/9/2017 16:56:51,R_2EykodVz7d0JfpE,1,1, ,2,2,5,2,8,8,8,8,10,8,8,8,5,7,8,8,10,10,10,5,7,5,8,8,8,8,8,8,8,8,8,10,7,8,8,0,0,8.25,7.58333333333333,8.09090909090909
189,7/9/2017 17:19:19,R_2dWSWbnMAglHyqo,1,1, ,2,2,6,2,8,9,7,6,6,4,7,7,7,6,7,7,8,8,9,9,9,5,7,9,10,8,8,8,8,7,10,9,7,8,8,0,0,6.75,7.58333333333333,8.27272727272727
842,7/9/2017 17:22:43,R_1QlwTIBVGDYb68q,2,1, ,2,1,4,1,6,9,8,8,6,5,5,9,8,5,6,6,8,4,8,7,9,8,7,10,7,8,7,7,9,9,10,8,6,7,6,0,0,7,7.16666666666667,7.63636363636364
342,7/9/2017 17:40:29,R_1MRG3trLrZPm1m9,1,1, ,2,1,3,1,3,10,10,10,5,5,8,10,7,7,5,10,10,7,10,10,10,10,10,10,7,10,7,7,10,5,8,10,4,10,5,0,0,7.625,8.83333333333333,7.54545454545455
257,7/9/2017 17:54:10,R_1i8JArGW0ZeHMC8,2,1, ,2,1,4,3,9,9,10,8,9,9,8,9,10,9,9,6,8,10,8,7,9,7,8,9,9,9,7,6,7,8,8,9,8,10,9,0,0,8.875,8.33333333333333,8.18181818181818
1124,7/9/2017 17:58:07,R_1li9nYGT3PPG9UK,1,1, ,2,3,5,3,6,6,8,8,7,7, ,7,5,7,6,8,10,8,7,8,7,7,7,9,7,7,7,7,9,8,9,7,6,5,8,1,0,7,7.41666666666667,7.27272727272727
200,7/9/2017 18:22:22,R_21AtoF8uYJGeErW,1,1, ,2,4,4,4,10,10,10,10,10,5,10,10,10,5,8,10,10,10,10,10,6,10,10,10,10,10,10,10,10,10,6,8,9,10,10,0,0,9.375,9.08333333333333,9.36363636363636
282,7/9/2017 18:37:05,R_3MSxqBvhFGkmeSR,1,1, ,2,3,5,3,7,9,9,8,9,5,7,8,5, ,8,5,9,6,9,8,9,7,8,9,7,9,9,7,8,8,9,8,6,9,8,1,0,7.75,7.54545454545455,8
318,7/9/2017 19:17:38,R_2qfvumHTAPaReeM,2,1, ,2,2,4,2,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,5,10,10,10,10,10,10,5,5,5,10,10,10,10,10,0,0,10,9.16666666666667,8.63636363636364
178,7/9/2017 19:22:05,R_3NwWQOXrD6rI1ym,1,1, ,2,2,5,4,8,10,9,6,10,10,10,10,8,8,10,8,10,8,10,6,7,10,10,10,10,10,8,9,9,10,10,10,10,9,10,0,0,9.125,8.75,9.54545454545454
167,7/9/2017 19:54:03,R_1dhiTGV9NtzZytM,1,1, ,2,2,5,4,8,8,10,9,8,9,10,9,10,10,10,10,10,10,10,10,10,9,9,9,10,10,9,9,9,9,9,10,10,10,10,0,0,8.875,9.75,9.54545454545454
691,7/9/2017 20:13:32,R_r0izkbmHmNC0zv3,1,1, ,2,3,5,4,7,9,8,7,6,4,6,5,2,6,5,7,9,6,8,9,7,6,7,8,9,8,7,7,9,7,7,6,5,7,6,0,0,6.5,6.66666666666667,7.09090909090909
145,7/9/2017 20:20:42,R_3EsAVVshr7X4OkX,1,1, ,2,3,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,8,8,7,10,8,10,9,9,9,10,10,10,10,10,10,0,0,10,9.08333333333333,9.54545454545454
233,7/9/2017 20:39:57,R_3itfAOWJuSkArni,2,1, ,2,2,4,2,9,8,10,9,8,7,8,9,8,8,9,9,8,9,10,8,5,7,8,8,9,9,10,9,8,8,9,8,8,10,9,0,0,8.5,8.08333333333333,8.81818181818182
725,7/9/2017 20:59:19,R_24Ot5Oq3fzSVop6,1,1, ,1,3,5,2,9,9,8,7,8,8,7,6,7,6,7,6,7,4,5,7,8,5,7,8,8,8,5,6,8,6,8,5,4,7,8,0,0,7.75,6.41666666666667,6.63636363636364
109,7/9/2017 21:28:26,R_1Hqb2JeeUouXPPx,2,1, ,2,2,5,4,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,7,8,8,9,8,8,8,9,9,8,8,8,0,0,8.125,8,8.27272727272727
167,7/9/2017 21:44:00,R_ZeqGtEUMuzh1VpT,1,1, ,2,4,3,1,9,10,10,10,8,7,10,10,9,9,9,7,10,10,9,10,8,10,10,10,8,10,10,10,10,10,10,10,10,10,10,0,0,9.25,9.25,9.81818181818182
131,7/9/2017 22:20:01,R_2BsQsgIboN3KqWu,1,1, ,2,3,5,2,8,10,9,7,9,10,9,10,10,10,10,10,10,10,10,8,8,9,10,10,8,10,10,8,9,10,10,10,10,9,10,0,0,9,9.58333333333333,9.45454545454546
281,7/9/2017 23:10:26,R_1KpdYOtYXBgZH5c,1,1, ,2,4,5,4,7,10,10,8,5,4,6,9,8,5,8,9,8,8,10,8,10,8,10,10,10,10,8,6,8,8,10,10,5,10,10,0,0,7.375,8.5,8.63636363636364
118,7/9/2017 23:25:17,R_126a9sevuSxgiR6,2,1, ,2,2,3,4,7,9,9,9,8,7,9,10,10,9,9,8,9,9,8,7,8,7,8,9,8,8,9,8,7,7,7,9,6,6,7,0,0,8.5,8.41666666666667,7.45454545454545
217,7/9/2017 23:28:00,R_u3owiOf3hiPllRv,1,1, ,1,4,5,3,7,9,8,9,8,6,6,7,5,5,7,7,7,6,9,8,7,10,8,9,8,9,8,6,7,5,8,9,5,8,8,0,0,7.5,7.33333333333333,7.36363636363636
1336,7/10/2017 0:20:28,R_URU3gVBawmzDeEN,1,1, ,1,3,5,3,10,10,9,10,5,5,7,3,6,2,2,9,10,8,8,8,10,1,9,10,9,9,9,7,9,3,10,5,4,8,10,0,0,7.375,6.91666666666667,7.54545454545455
174,7/10/2017 1:05:19,R_2fKawiT3pRmJVeg,2,1, ,1,1,4,1,5,8,7,8,6,4,6,8,7,6,9,5,7,6,8,7,7,8,5,10,7,6,8,8,8,10,9,7,7,6,9,0,0,6.5,7.08333333333333,7.72727272727273
108,7/10/2017 2:19:32,R_1Hbj2LE9K2iWyLY,2,1, ,2,1,4,2,8,10,10,6,8,9,10,10,8,9,10,10,8,10,10,10,9,10,10,10,9,10,10,9,10,8,10,10,5,8,9,0,0,8.875,9.5,8.90909090909091
77,7/10/2017 3:49:16,R_22lULDBKhfWmEaJ,1,1, ,1,2,4,1,6,4,9,7,5,7,3,6,9,7,3,5,4,8,9,7,8,8,5,7,3,6,10,8,6,8,9,5,3,6,8,0,0,5.875,6.66666666666667,6.54545454545455
349,7/10/2017 4:33:27,R_3IQYlETmv5OnEE4,1,1, ,2,2,4,2,8,9,9,9,7,9,9,9,8,7,8,8,9,8,8,8,7,5,8,9,9,8,9,8,5,9,8,7,5,7,8,0,0,8.625,7.75,7.54545454545455
135,7/10/2017 4:57:32,R_2UYg38AskRtROhY,1,1, ,1,2,5,2,7,7,4,9,3,3,5,6,3,5,3,5,6,7,4,7,7,5,8,8,5,8,7,7,6,4,5,5,6,8,8,0,0,5.5,5.66666666666667,6.27272727272727
210,7/10/2017 6:18:36,R_3O8EMOfYVRc1pTN,1,1, ,2,2,4,4,7,10,10,5,8,5,5,8,6,8,8,9,10,6,5,10,3,7,9,10,9,8,10,8,10,8,7,5,6,5,7,0,0,7.25,7.58333333333333,7.54545454545455
227,7/10/2017 6:26:33,R_2YXFyA5qXZY0dfK,1,1, ,2,3,4,3,8,10,10,10,9,5,8,9,10,5,5,8,10,9,9,9,10,10,9,10,10,10,9,9,9,4,8,8,5,6,10,0,0,8.625,8.66666666666667,8
130,7/10/2017 7:33:33,R_2b4eAgvMUPP934u,1,1, ,2,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,7,5,5,5,5,5,5,5,5,5,6,5,5,0,0,5,5.25,5.09090909090909
187,7/10/2017 8:02:39,R_1nO4xxLHqDwTrEu,2,1, ,1,6,2,4,8,7,8,8,9,7,7,7,8,9,8,7,7,8,7,7,7,6,5,5,5,7,8,7,7,8,9,8,7,6,8,0,0,7.625,7,7.27272727272727
81,7/10/2017 8:52:38,R_3nqHQqDyjitJzHT,1,1, ,1,3,4,2,4,6,4,6,6,5,4,5,5,7,2,3,5,5,3,4,5,6,7,6,5,3,4,5,6,5,4,5,6,5,4,0,0,5,4.83333333333333,4.72727272727273
87,7/10/2017 8:58:01,R_1LA1NCgGs6fixHR,1,1, ,2,2,6,2,7,9,10,9,7,7,8,8,10,8,9,9,10,8,10,10,9,9,9,9,9,9,9,9,10,9,9,10,10,10,10,0,0,8.125,9.16666666666667,9.45454545454546
260,7/10/2017 12:51:51,R_1Xj1AlORVWIWLxD,1,1, ,2,1,5,1,5,9,9,8,5,3,7,7,5,7,9,10,8,2,10,8,6,8,8,8,8,8,9,9,7,6,9,10,7,9,9,0,0,6.625,7.41666666666667,8.27272727272727
352,7/10/2017 13:45:25,R_tVTCzJgIcnu4gtH,1,1, ,2,3,6,3,8,9,9,8,7,7,8,8,9,7,8,9,8,8,9,9,7,6,9,9,9,9,8,7,8,8,9,9,9,8,9,0,0,8,8.16666666666667,8.45454545454546
262,7/10/2017 19:38:29,R_2dBghn5TTeWyC5m,2,1, ,1,2,4,1,7,10,8,7,2,7,7,8,5,6,5,3,7,6,9,10,7,7,7,10,10,9,8,5,7,5,10,6,8,6,10,0,0,7,6.83333333333333,7.63636363636364
293,7/10/2017 21:34:28,R_2QG3cRqZLGmBsKw,2,1, ,2,1,5,2,7,10,9,9,2,6,7,7,8,4,0,5,10,7,10,6,8,8,6,8,5,9,8,6,7,7,2,8,2,7,8,0,0,7.125,6.66666666666667,6.27272727272727
67,7/10/2017 23:27:35,R_2tfj6GhDI3fg9fX,1,1, ,1,2,4,3,4,3,6,6,4,5,3,5,4,6,5,5,4,6,6,4,5,5,5,4,7,4,6,6,4,6,5,4,7,6,6,0,0,4.5,4.91666666666667,5.54545454545455
429,7/11/2017 3:12:32,R_1eXiTZtr1rt0HzP,1,1, ,1,2,4,1,8,9,8,10,7,5,8,8,7,8,8,10,7,7,9,9,7,10,8,10,8,9,10,9,10,7,7,9,8,8,8,0,0,7.875,8.33333333333333,8.45454545454546
190,7/11/2017 13:30:04,R_1IyeU4NmKYXHgzk,1,1, ,2,2,5,2,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,5,10,10,10,10,10,10,10,7,8,8,0,0,9.375,9.58333333333333,8.90909090909091
381,7/11/2017 14:15:01,R_1oo0LHAFp4VeEz7,1,1, ,2,2,5,4,5,8,7,9,5,7,9,8,5,7,10,9,10,6,8,9,10,8,8,8,9,9,8,7,9,8,9,9,9,8,8,0,0,7.25,8.16666666666667,8.45454545454546
414,7/11/2017 15:29:32,R_1fdd5qwIY0bJWIB,1,5, ,1,3,6,4,8,6,8,5,6,8,5,8,7,8,7,5,9,8,7,7,6,8,8,9,6,7,5,6,7,9,7,8,7,5,7,0,0,6.75,7.41666666666667,6.72727272727273
107,7/11/2017 19:55:46,R_3IRUyS1Z6NCaYD6,2,1, ,2,1,6,4,5,9,9,7,7,8,7,6,4,6,5,8,8,8,8,9,8,9,9,10,10,10,9,9,9,10,8,7,8,6,7,0,0,7.25,7.66666666666667,8.45454545454546
108,7/11/2017 21:00:20,R_qCw9DoU2lRGu4wN,2,1, ,2,1,4,3,3,6,3,5,6,3,7,4,7,4,5,7,3,6,4,6,2,5,7,2,5,5,3,6,5,8,2,6,3,5,7,0,0,4.625,4.83333333333333,5
